장소 POI에 대한 ID 구분 번호 체계,위치좌표 X축값 ,위치좌표 Y축값 ,종류 구분 체계 ,장소 명칭,전화번호,추가전화번호,팩스번호,주소,신규 거리명 주소,데이터기준일자
67123,126.575358,33.520673,주택관련,주공1단지아파트제주화북지구105동,,,,제주특별자치도 제주시 화북일동 10-1,제주특별자치도 제주시 동화로1길 11,2015-12-31
67124,126.574134,33.519882,주택관련,주공1단지아파트제주화북지구101동,,,,제주특별자치도 제주시 화북일동 10-1,제주특별자치도 제주시 동화로1길 11,2015-12-31
67125,126.575921,33.520798,주택관련,주공1단지아파트제주화북지구106동,,,,제주특별자치도 제주시 화북일동 10-1,제주특별자치도 제주시 동화로1길 11,2015-12-31
67126,126.483679,33.495741,주택관련,에코하우스2101동,,,,제주특별자치도 제주시 도두이동 1154,,2015-12-31
67127,126.483604,33.496133,주택관련,에코하우스2102동,,,,제주특별자치도 제주시 도두이동 1153,,2015-12-31
67128,126.484367,33.496175,주택관련,에코하우스2103동,,,,제주특별자치도 제주시 도두이동 203-1,제주특별자치도 제주시 신성마을1길 62,2015-12-31
67129,126.483967,33.47916,주택관련,꿈에그린아파트103동,,,,제주특별자치도 제주시 노형동 731-2,제주특별자치도 제주시 원노형로 102,2015-12-31
67130,126.56464,33.254486,주택관련,동방아파트서귀포가동,,,,제주특별자치도 서귀포시 동홍동 1507-2,제주특별자치도 서귀포시 일주동로 8648-6,2015-12-31
67131,126.56459,33.254286,주택관련,동방아파트서귀포나동,,,,제주특별자치도 서귀포시 동홍동 1507-2,제주특별자치도 서귀포시 일주동로 8648-6,2015-12-31
67132,126.5372,33.504999,의료/복지,제주푸드마켓,064-758-1377,,,제주특별자치도 제주시 일도이동 361-22,제주특별자치도 제주시 동광로 85,2015-12-31
67133,126.71466,33.456899,관광/숙박,제주세계자연유산거문오름탐방안내소,064-782-0456,,,제주특별자치도 제주시 조천읍 선흘리 478,제주특별자치도 제주시 선교로 569-36,2015-12-31
67134,126.470606,33.481851,음식점,제주고우니말고기전문점,064-744-1418,064-745-2255,,제주특별자치도 제주시 노형동 2466-1,제주특별자치도 제주시 광평동로 19,2015-12-31
67135,126.572227,33.252744,주택관련,서귀포동홍1단지주공아파트105동,,,,제주특별자치도 서귀포시 동홍동 147,제주특별자치도 서귀포시 동홍중앙로 10,2015-12-31
67136,126.524564,33.463712,자동차관련,씽씽렌터카,,,,제주특별자치도 제주시 오등동 1191-1,제주특별자치도 제주시 한북로 79,2015-12-31
67137,126.520002,33.467012,쇼핑/편의,엠에프에스맞춤골프제주점,,,,제주특별자치도 제주시 오등동 1692-2,제주특별자치도 제주시 아연로 301,2015-12-31
67138,126.524264,33.470136,주택관련,반석주택오등동,,,,제주특별자치도 제주시 오등동 1352,제주특별자치도 제주시 오등8길 16,2015-12-31
67139,126.538687,33.484027,언론기관,장애인방송국,,,,제주특별자치도 제주시 아라일동 2612-23,제주특별자치도 제주시 구산로5길 26,2015-12-31
67140,126.538762,33.483902,기업,아이엔지기획,,,,제주특별자치도 제주시 아라일동 2612-31,제주특별자치도 제주시 구산로5길 28,2015-12-31
67141,126.533975,33.494059,의료/복지,연세치과,,,,제주특별자치도 제주시 이도이동 1025,제주특별자치도 제주시 중앙로 298,2015-12-31
67142,126.5343,33.493634,금융기관,제주은행ATM,,,,제주특별자치도 제주시 이도이동 1025-8,제주특별자치도 제주시 중앙로 304,2015-12-31
67143,126.535275,33.491334,쇼핑/편의,제주스피드프라자,,,,제주특별자치도 제주시 이도이동 1028-17,제주특별자치도 제주시 구남로 53,2015-12-31
67144,126.528138,33.491267,쇼핑/편의,씨유제주백록점,064-757-1177,,,제주특별자치도 제주시 도남동 64,제주특별자치도 제주시 도남로 104,2015-12-31
67145,126.53135,33.489468,주택관련,명주아파트2차,,,,제주특별자치도 제주시 이도이동 1909-74,제주특별자치도 제주시 독짓골8길 57,2015-12-31
67146,126.527476,33.490159,공공기관,한전,,,,제주특별자치도 제주시 도남동 663-10,제주특별자치도 제주시 청사로 79,2015-12-31
67147,126.518764,33.487351,도로시설,한천교(구),,,,제주특별자치도 제주시 오라이동 774,,2015-12-31
67148,126.505716,33.473311,레져/스포츠,우정골프클럽,,,,제주특별자치도 제주시 오라이동 3300,제주특별자치도 제주시 아연로 131-3,2015-12-31
67149,126.527463,33.493092,교통시설,무료주차장,,,,제주특별자치도 제주시 도남동 57-3,,2015-12-31
67150,126.50019,33.517064,음식점,허구한날회집,064-742-9009,,,제주특별자치도 제주시 용담삼동 1068-12,,2015-12-31
67151,126.899681,33.47235,주택관련,반석타운아파트성산가동,,,,제주특별자치도 서귀포시 성산읍 시흥리 700-1,제주특별자치도 서귀포시 시흥상동로 31,2015-12-31
67152,126.899881,33.472126,주택관련,반석타운아파트성산나동,,,,제주특별자치도 서귀포시 성산읍 시흥리 700-1,제주특별자치도 서귀포시 시흥상동로 31,2015-12-31
67153,126.536675,33.490784,공공기관,이도119센터,064-756-1175,,,제주특별자치도 제주시 이도이동 1996-4,제주특별자치도 제주시 중앙로 342,2015-12-31
67154,126.270263,33.402731,공공기관,한림119센터,064-795-0490,,,제주특별자치도 제주시 한림읍 동명리 663,제주특별자치도 제주시 한림중앙로 150,2015-12-31
67155,126.347444,33.36382,지명관련,이달오름,,,,제주특별자치도 제주시 애월읍 봉성리 산 71-1,,2015-12-31
67156,126.317108,33.447494,지명관련,과오름,,,,제주특별자치도 제주시 애월읍 곽지리 산 14,,2015-12-31
67157,126.317108,33.447494,지명관련,과오름(말젯오름),,,,제주특별자치도 제주시 애월읍 곽지리 산 14,,2015-12-31
67158,126.919642,33.465677,지명관련,바위오름,,,,제주특별자치도 서귀포시 성산읍 오조리 313,,2015-12-31
67159,126.785191,33.465474,지명관련,괭이모루옆,,,,제주특별자치도 제주시 구좌읍 송당리 1919,,2015-12-31
67160,126.76708,33.469715,지명관련,가메혹,,,,제주특별자치도 제주시 구좌읍 송당리 1712,,2015-12-31
67161,126.705224,33.450483,지명관련,망오름,,,,제주특별자치도 제주시 조천읍 선흘리 1912,,2015-12-31
67162,126.646155,33.40767,지명관련,샛궤펜이,,,,제주특별자치도 제주시 조천읍 교래리 산 137-1,,2015-12-31
67163,126.253791,33.330314,지명관련,암메,,,,제주특별자치도 제주시 한경면 저지리 1496,제주특별자치도 제주시 저지9길 52-8,2015-12-31
67164,126.9652,33.492041,지명관련,쇠머리알오름,,,,제주특별자치도 제주시 우도면 연평리 산 19-1,,2015-12-31
67165,126.206921,33.251456,지명관련,돈도름,,,,제주특별자치도 서귀포시 대정읍 영락리 1450,제주특별자치도 서귀포시 영락하동로47번길 29,2015-12-31
67166,126.661206,33.319863,지명관련,고이오름,,,,제주특별자치도 서귀포시 남원읍 한남리 산 16,,2015-12-31
67167,126.62046,33.2828,지명관련,서걸세,,,,제주특별자치도 서귀포시 남원읍 하례리 산 124,,2015-12-31
67168,126.366569,33.316268,지명관련,개오름,,,,제주특별자치도 서귀포시 안덕면 동광리 산 12,,2015-12-31
67169,126.374767,33.340232,지명관련,고수치,,,,제주특별자치도 서귀포시 안덕면 광평리 산 79,,2015-12-31
67170,126.370444,33.306627,지명관련,여진머리,,,,제주특별자치도 서귀포시 안덕면 상창리 산 2-1,,2015-12-31
67171,126.317361,33.28722,지명관련,광쳉이오름,,,,제주특별자치도 서귀포시 안덕면 서광리 943,,2015-12-31
67172,126.828963,33.437945,지명관련,돌리미,,,,제주특별자치도 서귀포시 성산읍 수산리 4535,,2015-12-31
67173,126.844462,33.434845,지명관련,남케오름,,,,제주특별자치도 서귀포시 성산읍 수산리 3954,,2015-12-31
67174,126.609524,33.240996,지명관련,절오름,,,,제주특별자치도 서귀포시 보목동 산 1,,2015-12-31
67175,126.421503,33.246568,지명관련,성천봉,,,,제주특별자치도 서귀포시 중문동 3712,,2015-12-31
67176,126.598719,33.517432,지명관련,눈오름,,,,제주특별자치도 제주시 삼양일동 558-1,,2015-12-31
67177,126.50379,33.489251,지명관련,가삭봉,,,,제주특별자치도 제주시 오라삼동 산 2845,,2015-12-31
67178,126.736074,33.324856,지명관련,넋이오름,,,,제주특별자치도 서귀포시 남원읍 신흥리 1844,,2015-12-31
67179,126.490409,33.252518,레져/스포츠,제주UtdFC전용구장,,,,제주특별자치도 서귀포시 강정동 3355-3,,2015-12-31
67180,126.484117,33.488459,공공기관,가스안전공사제주지역본부,,,,제주특별자치도 제주시 노형동 906-1,제주특별자치도 제주시 도령로 50,2015-12-31
67181,126.540412,33.499483,의료/복지,장애인고용공단제주지사,064-759-7904,064-759-7905,064-759-7907,제주특별자치도 제주시 이도이동 390,제주특별자치도 제주시 연삼로 473,2015-12-31
67182,126.252231,33.226676,교육기관,꿈꾸는작은도서관,,,,제주특별자치도 서귀포시 대정읍 하모리 1413,제주특별자치도 서귀포시 하모중앙로 20,2015-12-31
67183,126.248506,33.220293,쇼핑/편의,대정5일시장,064-794-2302,,,제주특별자치도 서귀포시 대정읍 하모리 1067,제주특별자치도 서귀포시 신영로 68-18,2015-12-31
67184,126.830116,33.322408,쇼핑/편의,표선향토5일장,064-787-1312,,,제주특별자치도 서귀포시 표선면 표선리 1002-1,,2015-12-31
67185,126.932966,33.463635,쇼핑/편의,성산5일시장,064-784-0332,,,제주특별자치도 서귀포시 성산읍 신천리 181-6,,2015-12-31
67186,126.912756,33.45142,쇼핑/편의,고성5일장,064-784-0332,,,제주특별자치도 서귀포시 성산읍 고성리 1181-1,,2015-12-31
67187,126.525977,33.428649,레져/스포츠,전남대제주학술림,,,,제주특별자치도 제주시 오라이동 산 40-3,,2015-12-31
67188,126.318411,33.290453,음식점,축협축산물플라자식당,064-794-5658,,,제주특별자치도 서귀포시 안덕면 서광리 985-10,제주특별자치도 서귀포시 중산간서로 1914-3,2015-12-31
67189,126.54275,33.486052,음식점,축협한우프라자,064-726-5671,,,제주특별자치도 제주시 아라이동 2423,제주특별자치도 제주시 중앙로 415,2015-12-31
67190,126.279302,33.272738,지명관련,구억마을,,,,제주특별자치도 서귀포시 대정읍 구억리 700,,2015-12-31
67191,126.634954,33.504909,지명관련,와흘메밀마을,064-783-7082,,,제주특별자치도 제주시 조천읍 와흘리 1487-3,제주특별자치도 제주시 와흘2길 2,2015-12-31
67192,126.882996,33.44567,지명관련,수산마을,070-7177-2800,,,제주특별자치도 서귀포시 성산읍 수산리 703-1,제주특별자치도 서귀포시 수산서남로 17,2015-12-31
67193,126.402588,33.441796,지명관련,유수암마을,064-799-2209,,,제주특별자치도 제주시 애월읍 유수암리 1892-1,제주특별자치도 제주시 유수암평화길 14,2015-12-31
67194,126.270789,33.35967,지명관련,상명정낭마을,070-7723-8854,,,제주특별자치도 제주시 한림읍 상명리 1064,,2015-12-31
67195,126.951564,33.492691,지명관련,우도유채꽃마을,064-783-1020,,,제주특별자치도 제주시 우도면 연평리 1737-13,제주특별자치도 제주시 우도해안길 70,2015-12-31
67196,126.749005,33.551848,지명관련,김녕해녀마을,070-7098-4665,,,제주특별자치도 제주시 구좌읍 김녕리 1811,제주특별자치도 제주시 일주동로 2045,2015-12-31
67197,126.477392,33.508806,지명관련,섬머리도두마을,070-7768-9980,,,제주특별자치도 제주시 도두이동 2555-2,,2015-12-31
67198,126.566323,33.477436,지명관련,영평장수마을,064-723-0828,,,제주특별자치도 제주시 영평동 1882-4,제주특별자치도 제주시 아봉로 248,2015-12-31
67199,126.235356,33.274595,지명관련,무릉도원마을,070-7717-3656,,,제주특별자치도 서귀포시 대정읍 무릉리 633,,2015-12-31
67200,126.53585,33.496525,쇼핑/편의,엘지전자베스트샵제주이도점,064-702-8070,,,제주특별자치도 제주시 이도이동 1060-8,제주특별자치도 제주시 연삼로 419,2015-12-31
67201,126.545761,33.500733,쇼핑/편의,삼성씨앤에이치점,064-753-3632,,,제주특별자치도 제주시 일도이동 79-3,제주특별자치도 제주시 태성중1길 10,2015-12-31
67202,126.568128,33.254811,쇼핑/편의,엘지전자베스트샵동홍점,064-762-0003,,064-762-0004,제주특별자치도 서귀포시 동홍동 464-4,,2015-12-31
67203,126.923467,33.452028,레져/스포츠,제주올레2코스,,,,제주특별자치도 서귀포시 성산읍 고성리 224-4,,2015-12-31
67204,126.951426,33.492682,레져/스포츠,제주올레1-1코스,,,,제주특별자치도 제주시 우도면 연평리 1737-9,,2015-12-31
67205,126.90332,33.400825,레져/스포츠,제주올레3코스,,,,제주특별자치도 서귀포시 성산읍 온평리 1110-1,,2015-12-31
67206,126.842515,33.325674,레져/스포츠,제주올레4코스,,,,제주특별자치도 서귀포시 표선면 표선리 44-12,,2015-12-31
67207,126.718439,33.277911,레져/스포츠,제주올레5코스,,,,제주특별자치도 서귀포시 남원읍 남원리 2490-116,제주특별자치도 서귀포시 남태해안로 83-5,2015-12-31
67209,126.54663,33.240679,레져/스포츠,제주올레7코스,,,,제주특별자치도 서귀포시 서홍동 794-3,,2015-12-31
67210,126.458425,33.243594,레져/스포츠,제주올레8코스,,,,제주특별자치도 서귀포시 월평동 737,,2015-12-31
67211,126.361546,33.237151,레져/스포츠,제주올레9코스,064-739-0815,,,제주특별자치도 서귀포시 안덕면 감산리 982-5,,2015-12-31
67212,126.335661,33.239717,레져/스포츠,제주올레10코스,,,,제주특별자치도 서귀포시 안덕면 화순리 776-8,,2015-12-31
67213,126.252731,33.219118,레져/스포츠,제주올레11코스,,,,제주특별자치도 서귀포시 대정읍 하모리 2150,,2015-12-31
67214,126.236106,33.273154,레져/스포츠,제주올레12코스,,,,제주특별자치도 서귀포시 대정읍 무릉리 581-1,제주특별자치도 서귀포시 중산간서로2881번길 35-8,2015-12-31
67215,126.167023,33.323472,레져/스포츠,제주올레13코스,,,,제주특별자치도 제주시 한경면 용수리 4241-7,,2015-12-31
67216,126.256303,33.332731,레져/스포츠,제주올레14코스,,,,제주특별자치도 제주시 한경면 저지리 1863-1,제주특별자치도 제주시 중산간서로 3675,2015-12-31
